,ΔT,H,N,f,omega,g,theta_grad,Avg_T_PBL,u_s,u_sb,z_s,z_sb,Pi_1,Pi_2,Pi_4
2014-07-16 10:00:00+00:00,1.000152587890625,202.68720703125,0.023542272208232993,0.00014349916643441557,7.27220521664304e-05,9.81,-0.015724486,278.32275390625,1.4974012126926912,2.226853132247925,2786723.9454757986,247.72482299804688,0.007388871354639827,1.9732551840809707,323.729481043172
2014-07-16 11:00:00+00:00,1.089935302734375,235.4368693033854,0.024569081371493214,0.00014349916643441557,7.27220521664304e-05,9.81,-0.01714945,278.7028503417969,1.5614906851810282,2.5523719787597656,2970350.020376132,420.5061950683594,0.007228790578575783,1.9732551840809707,337.84912058401284
2014-07-16 12:00:00+00:00,1.21527099609375,260.26138741629467,0.024936204037504753,0.00014349916643441557,7.27220521664304e-05,9.81,-0.017701449,279.2654113769531,1.7119640809923908,2.5244383811950684,2944899.522908894,420.5061950683594,0.007993887662853852,1.9732551840809707,342.8974196222653
2014-07-16 14:00:00+00:00,1.286895751953125,288.5221354166667,0.024364395488957958,0.00014349916643441557,7.27220521664304e-05,9.81,-0.016955042,280.19256591796875,1.8492691546834157,2.516447067260742,3082972.456232801,653.7940673828125,0.00824829823175696,1.9732551840809707,335.03448765716945
2014-07-16 15:00:00+00:00,1.2998046875,291.3427734375,0.02423770975369561,0.00014349916643441557,7.27220521664304e-05,9.81,-0.016800307,280.54534912109375,1.8752209760749716,2.392045259475708,3082194.3887667167,653.7940673828125,0.008366162599613813,1.9732551840809707,333.29243374795885
2014-07-16 16:00:00+00:00,1.205169677734375,286.8577325994318,0.02436631211969841,0.00014349916643441557,7.27220521664304e-05,9.81,-0.016995035,280.8092956542969,1.7278893205287007,2.5479533672332764,3273046.9813089245,653.7940673828125,0.007259346982603763,1.9732551840809707,335.06084322172455
2014-07-16 17:00:00+00:00,1.62567138671875,275.83927408854163,0.02463804153529313,0.00014349916643441557,7.27220521664304e-05,9.81,-0.017414916,281.4349670410156,2.2999454235575025,2.2185349464416504,2333228.1825234606,653.7940673828125,0.013554833619856472,1.9732551840809707,338.79739090567665
