,ΔT,H,N,f,omega,g,theta_grad,Avg_T_PBL,u_s,u_sb,z_s,z_sb,Pi_1,Pi_2,Pi_4
2014-07-16 09:00:00+00:00,1.35968017578125,198.37515258789062,0.02323639165328931,0.00014349916643441557,7.27220521664304e-05,9.81,-0.015368747,279.23516845703125,2.055734242731729,2.1498260498046875,2006246.9170623762,156449870.74466342,0.014090177424204462,1.9732551840809707,319.52332148315776
2014-07-16 10:00:00+00:00,0.854339599609375,238.4306640625,0.023535310890025148,0.00014349916643441557,7.27220521664304e-05,9.81,-0.015782816,279.5204772949219,1.2739898722528926,2.773000717163086,3837650.7225545375,354761384.0684852,0.004564932961314182,1.9732551840809707,323.6337560464143
2014-07-16 11:00:00+00:00,0.8426513671875,271.16131591796875,0.023542470820792433,0.00014349916643441557,7.27220521664304e-05,9.81,-0.015799517,279.6460876464844,1.2556139975477907,3.375247001647949,4425004.097578921,464860855.1474209,0.003901901892279819,1.9732551840809707,323.7322121619114
2014-07-16 16:00:00+00:00,2.506683349609375,312.290283203125,0.02295351182991121,0.00014349916643441557,7.27220521664304e-05,9.81,-0.015165553,282.3768005371094,3.7939388748431484,2.22298526763916,1713140.0546404968,210530752.2101789,0.030453087779293033,1.9732551840809707,315.63344468580465
2014-07-16 17:00:00+00:00,1.913604736328125,301.14208984375,0.02326272608845514,0.00014349916643441557,7.27220521664304e-05,9.81,-0.015563241,282.12908935546875,2.8603078005755234,1.9861294031143188,2163979.2737851287,253255238.91434377,0.018175800524521737,1.9732551840809707,319.8854459609649
2014-07-16 18:00:00+00:00,1.430328369140625,285.45862755408655,0.023543217965483962,0.00014349916643441557,7.27220521664304e-05,9.81,-0.015929127,281.9222412109375,2.1140224608572615,1.8946247100830078,2744361.3543269667,301045168.2122853,0.010592590333223335,1.9732551840809707,323.7424861389138
